"id"	"ta_meaning"
"85545"	"ஊர் பெற்றிருக்கை; ஈடுபாடு; பிரிக்கப்பட்ட நிலையில் வாழும் நிலை"
"85557"	"மீட்டல், குணமாக்ப்பு, மேம்பாடு, அச்சு நிலைமையில்"
"85577"	"வீட்டில் உள்ள மக்கள்; குடும்பத்தினர்"
"85589"	"பசிக்குத் துன்பம்; காதுகொள்ளும் பேரின்மையைப் பற்றிய துன்பம்"
"85619"	"மூடியுள்ளது; மூடியுள்ளது; இல. மீறி வைக்கக் காரணமாகிறது"
"85654"	"வடிவத்தின் அழகு; தோற்றத்தின் அந்தரிகம்"
"85656"	"ஆரம்பிக்கும்; வளர்க்கும்; பருவத; விளிச்சொல்லவந்தேகர் கொண்டுவருகை"
"85665"	"கண்காணிப்பு; கவனிப்பு"
"85743"	"செல்லவில்லை; சென்ற இல்லை (உள்ளே); உள்ளே செல்லவில்லை; முன்னாடி செல்லவில்லை"
"85760"	"நிரோச்சியமான, எதிர்த்து நிற்கிற, தடுக்கும், நேராக தாக்கி திரும்பச் செல்லும்"
"85766"	"உகந்த, அலுத்த, கையுறை உடைய, சோழி"
"85769"	"சூழலுடன் பழமையான, அதிகமாகச் சேட்டு ஏற்பட்ட, "
"85778"	"காதலுடன்; அன்பு கொண்ட; விரும்பும்"
"85779"	"குப்பை, தொட்டி, (கமு) குவியல், வெள்ளைப் பொங்கி"
"85780"	"வேதங்களைப் பற்றிய இறைச்சியாளர்; வேதத் தந்திரங்களை கற்றவர்"
"85781"	"தள்ளப்படுகிறது; வெளியே தள்ளப்படுகிறது; இடத்தில் இல்லை (மூலம்); உள்ளே பதித்து விடப்படுகிறது"
"85782"	"உள்ளது, நிகழ்கிறது, ஏற்படுகிறது"
"85783"	"ஒரு மனிதனை பற்றிய ஆர்வம்; கணவர் கண்டு கொண்ட ஆர்வம்"
"85784"	"இனி; சம்பந்தப்பட்டுள்ளதுபோல; விருப்பத்திற்கேற்ப"
"85785"	"தொப்பிஅமை, பிறவிய உருவம்"
"85786"	"வித்தியாசம்; பகுப்பு (சமதானம் மற்றும் சமதானம் இடையில்); உரு. பகிராமல் உண்ணாதது"
"85787"	"அழகான"
"85788"	"அழகான, கண்ணால காணக் கவர்ச்சியான, இனிமையான தோற்றம்"
"85789"	"துடைப்பதன் மூலம்; சுத்தமாக்குவதன் மூலம்; சிறப்பாக சேர்த்து துடைப்பது"
"85790"	"துப்புகின்ற, மொழி துருத்துகின்ற, அடிப்புகின்ற, தாக்குகின்ற"
